id_str,screen_name,statuses_count,followers_count,listed_count,friends_count,has_url,mention_by_others,retweet_ratio,liked_ratio,orig_content_ratio,hashtag_ratio,urls_ratio,symbols_ratio,mentions_ratio,Social_reputation,retweet_hindex,like_hindex,Content_Score,Context_score,Reputation_score
868787843510013953,Jamie4North,1225,4779,138,626,1,100,0.0032679738562091504,0.6037581699346405,0.9297385620915033,0.0008169934640522876,0.6176470588235294,0.0,0.08006535947712418,17.61495722683424,2,60,0.684640522875817,0.28484637318979883,16.11688882457997
701064119370326016,Kirstene4Angus,2050,7540,182,661,1,98,0.003416300634455832,0.5724743777452416,0.9780380673499268,0.0019521717911176184,0.5534407027818448,0.0,0.04489995119570522,18.98703735854066,2,87,0.7715959004392388,0.2766095949386445,21.80704857078371
4011944531,BillKiddSNP,1007,3253,61,416,1,82,0.00796812749003984,0.2350597609561753,0.9362549800796812,0.013944223107569721,0.2818725099601594,0.0,0.07868525896414343,17.05791780239048,4,19,0.8764940239043826,0.1261239900953953,8.212107163278052
3727749075,DeanLockhartMSP,2679,2726,67,468,1,6,0.0,0.4243556219648861,0.9988793425476279,0.00037355248412401944,0.365334329473291,0.0,0.0022413149047441168,17.5648840707498,0,67,0.6996638027642883,0.19729452834219582,17.092368480371256
2429521292,ashhuddin,2036,92,2,867,0,100,0.00246669955599408,0.17118894918598915,0.9832264430192402,0.016280217069560926,0.6655155402072027,0.0,0.03946719289590528,9.918240687872967,1,4,0.8233843117908239,0.21027561077890508,3.190380122088539
1162081453619986432,ImranJa02445970,12,11,0,170,0,6,0.0,0.25,1.0,0.0,0.08333333333333333,0.0,0.4166666666666667,2.3930991005348776,0,1,1.0,0.08333333333333333,0.8952864867736421
2356541486,tanveer_redstar,6,2,0,13,0,0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,1.5040773967762742,0,0,1.0,0.041666666666666664,0.5091488126885881
144065119,AnjumKiani,240275,54891,255,5472,1,100,0.001885014137606032,0.2899780081683946,0.9934024505183789,0.0,0.2494502042098649,0.0,0.03110273327049953,25.60820714521578,2,93,0.6418473138548539,0.1344354714297178,24.27689798610007
2508578117,ZAT_PTI,1642,881,2,649,1,7,0.0,0.31901452937460517,0.9987365761212887,0.0006317119393556538,0.15855969677826912,0.0,0.003790271636133923,14.491690867161168,0,13,0.7195198989260896,0.11940044032277566,5.6661222412820065
430371604,bhabshan,16549,14,0,96,0,100,0.0006169031462060457,0.013571869216533004,1.0,0.018198642813078345,0.9444787168414559,0.0,0.0,10.555530804506247,1,2,0.8914250462677359,0.24421653300431834,2.9382344767556603
1109330861722341376,KoradaReddy,127,4,0,22,0,57,0.007874015748031496,0.06299212598425197,0.8661417322834646,0.031496062992125984,0.7086614173228346,0.0,0.4409448818897638,4.935411872858667,0,2,0.8110236220472442,0.17561535123070246,1.5844101692273227
899978622416695297,gillibrandny,532,9565,507,222,1,100,0.020676691729323307,0.9417293233082706,0.9624060150375939,0.08458646616541353,0.924812030075188,0.0,0.18045112781954886,19.20329050118621,1,73,0.5827067669172932,0.47441913053309964,18.85208327972732
818554054309715969,SenJackyRosen,4239,21398,536,241,1,100,0.002175940317065589,0.8821883742617346,0.9813490829965806,0.0034193347839602114,0.8417780540876593,0.0,0.029219769972023624,22.805579763961617,2,120,0.7382654647186819,0.4243259479167683,29.193634235319415
816683274076614656,SenJohnKennedy,1733,70498,1005,1331,1,100,0.010392609699769052,0.7834872979214781,0.9792147806004619,0.010969976905311778,0.6431870669745958,0.0,0.05715935334872979,22.590456914845348,2,258,0.7413394919168592,0.35448479644139125,56.73725624064072
811313565760163844,SenCortezMasto,5567,37698,902,802,1,100,0.004668534080298786,0.8534080298786181,0.9831932773109243,0.0028011204481792717,0.8434484905073141,0.0,0.030501089324618737,23.011214183838224,2,188,0.7093059446000622,0.4189205093802226,42.827888127563696
803694179079458816,SenKamalaHarris,3549,881922,4673,660,1,100,0.0,0.9308855291576674,0.9861153964825671,0.000617093489663684,0.712742980561555,0.0,0.03054612773835236,29.060669101799014,0,1669,0.6297439062017895,0.4053539762307621,339.81915339684633
2964949642,SenMcSallyAZ,3666,65515,1037,737,1,100,0.0034342803621604744,0.8673118950983453,0.9818919762722448,0.002497658445207618,0.6937246331564159,0.0,0.030284108648142367,23.783284676675393,3,263,0.7670933499843896,0.384648441219981,58.18700529357595
2964174789,SenThomTillis,4372,82130,1647,4638,1,100,0.0027726432532347504,0.6749845964263709,0.9867529266789895,0.007701786814540973,0.5686999383857055,0.0,0.0292667898952557,22.57309207161905,3,169,0.7788046826863833,0.3093862572789715,39.13225660231688
2962923040,SenSasse,903,143858,1837,1,0,100,0.01107419712070875,0.9357696566998892,0.9778516057585825,0.019933554817275746,0.6378737541528239,0.0,0.10741971207087486,29.86686004422149,2,178,0.6411960132890364,0.3922776790543151,42.18006674731297
2955485182,SenatorRounds,3248,21146,959,563,1,100,0.0033877425315676007,0.8099784416384355,0.9886048660301817,0.0036957191253464737,0.5731444410224823,0.0,0.02987372959655066,21.669554945055012,4,60,0.8244533415460426,0.3435911891946597,17.36751989515914
2891210047,SenDanSullivan,2589,38245,988,694,1,100,0.006179992275009656,0.9042101197373503,0.9822325222093472,0.006952491309385863,0.5384318269602163,0.0,0.035534955581305525,22.41908982637463,4,58,0.7659327925840094,0.3574772476059318,17.108499973312913
2863210809,sendavidperdue,3962,66720,1366,1012,1,100,0.0018478595626732369,0.8216815522020327,0.9824453341546042,0.004311672312904219,0.6214967662457653,0.0,0.029257776408992915,23.580635138801558,3,176,0.7536187249769017,0.3559738021659661,40.73804553318889
2856787757,SenJoniErnst,3165,63732,1258,146,1,100,0.0034755134281200632,0.9311216429699842,0.9860979462875198,0.01042654028436019,0.7118483412322275,0.0,0.029699842022116903,25.194707175246478,4,166,0.7908372827804108,0.40845952846222383,39.27880079729782
2167097881,SenBooker,5203,141114,1884,5933,1,100,0.001554726368159204,0.44216417910447764,0.9872512437810945,0.005907960199004975,0.435634328358209,0.0,0.030472636815920398,23.583389918329488,2,453,0.6896766169154228,0.21849380371927676,95.89831206779283
3346442313,CommonsLeader,1530,14000,274,291,0,39,0.00196078431372549,0.5235294117647059,0.984313725490196,0.011111111111111112,0.4196078431372549,0.0,0.024183006535947713,20.750690662625253,2,35,0.8601307189542484,0.2353024477764962,11.769224765871199
3318714389,susanelanjones,4031,5346,219,36,1,100,0.0046641791044776115,0.4639303482587065,0.9850746268656716,0.0046641791044776115,0.5015547263681592,0.0,0.029228855721393034,21.85968176700444,3,30,0.8034825870646767,0.24006599465359768,11.180646069744544
3306903539,edwardtimpson,5,4704,133,20,1,0,0.0,0.5,1.0,0.0,0.25,0.0,0.0,15.659999135543593,0,1,1.0,0.1875,3.569499827108719
3382801733,fultonsnp,4304,4688,75,1811,1,70,0.0037105751391465678,0.46938775510204084,0.9845392702535559,0.0024737167594310453,0.40940012368583795,0.0,0.021335807050092765,17.77129516843808,3,74,0.7983920841063697,0.21782246378058728,19.157501943265007
3319350172,KateForbesMSP,7504,12248,117,1006,1,100,0.004989086373557842,0.22856251948861864,0.9781727471156845,0.002494543186778921,0.2201434362332398,0.0,0.030558154038041782,20.834993011324368,4,90,0.8160274399750547,0.11155805496026243,23.152515701251936
3225441058,JennyGilruth,5736,8489,84,1609,1,100,0.0043090181594336715,0.45244690674053556,0.9910741766697445,0.0018467220683287165,0.36934441366574333,0.0,0.028931979070483227,19.363990805234153,4,113,0.8110187750076947,0.20513923786100438,27.476029763620566
3129059302,Colin_J_Clark,215,2661,135,390,1,100,0.009302325581395349,0.24651162790697675,0.6093023255813953,0.004651162790697674,0.15813953488372093,0.0,0.4604651162790698,15.180236845608913,1,15,0.8790697674418604,0.06376419686316927,6.424614161982788
3097198714,aewingmsp,8414,2947,89,327,0,100,0.006199628022318661,0.09020458772473651,0.9838809671419715,0.005889646621202728,0.17513949163050216,0.0,0.024488530688158712,19.222522004859215,3,17,0.7836329820210787,0.06824034916243525,8.014879067208545
3072168695,LukeGrahamMP,4229,5915,162,1133,1,100,0.0034310667498440423,0.4600748596381784,0.9822208359326263,0.0018714909544603868,0.4151590767311291,0.0,0.03025577043044292,18.687282435414005,3,65,0.8315658140985651,0.21622032281954182,17.547013714466424
3068106785,RonaMackayMSP,3657,3983,69,978,1,18,0.0009502692429521698,0.3645866328793158,0.9980994615140957,0.0012670256572695597,0.3604687994931897,0.0,0.005068102629078239,17.89822342382928,2,37,0.8112131770668355,0.1814726293661992,11.578181846052463
3001123090,elainesmithmsp,14583,3184,72,1363,1,25,0.00030998140111593303,0.0638561686298822,0.9938003719776813,0.00030998140111593303,0.16026038437693738,0.0,0.007439553626782393,18.501918613967618,0,18,0.6962182269063857,0.05583580825200085,7.450794529825201
76043920,RepJohnShadegg,93,1494,213,109,0,0,0.0,0.07526881720430108,1.0,0.0,0.06451612903225806,0.0,0.0,14.462577388127162,0,5,0.8494623655913979,0.03494623655913978,4.06939719805554
75367781,HouseForeignGOP,13299,39032,1230,4302,1,100,0.0055641421947449764,0.7418856259659969,0.9802163833075734,0.00927357032457496,0.8188562596599691,0.0,0.028438948995363214,22.27277702371442,4,57,0.7205564142194745,0.38610223382679304,16.875887134352137
48117116,SteveKingIA,2808,118194,2784,203,0,100,0.0021405636817695326,0.7470567249375669,0.9807349268640742,0.00392436674991081,0.4509454156261149,0.0,0.035319300749197285,25.98264599700999,2,374,0.6810560114163398,0.29521765770301917,80.59178393322587
42924141,FinancialCmte,10297,24178,972,3171,1,28,0.0009541984732824427,0.45578880407124683,0.996501272264631,0.0019083969465648854,0.6316793893129771,0.0,0.007633587786259542,21.364066931492573,2,50,0.75,0.27162900455813893,14.877139187210142
41445718,NatResources,11152,24732,923,1504,1,100,0.004965859714463066,0.568901303538175,0.9748603351955307,0.0006207324643078833,0.563935443823712,0.0,0.031036623215394164,22.234702948426754,5,78,0.7883302296710117,0.2774509395947553,21.260096823538504
37920978,RepGoodlatte,6260,135140,1601,591,1,100,0.002805486284289277,0.6923316708229427,0.9900249376558603,0.004987531172069825,0.5595386533665836,0.0,0.030236907730673317,25.9867364744861,2,123,0.7680798004987532,0.31177453032008506,30.41331816106099
37007274,repdonyoung,1810,19405,1189,646,1,100,0.007739082365948038,0.5190713101160862,0.970702045328911,0.002211166390270868,0.538971807628524,0.0,0.053620784964068545,20.775963314553,3,35,0.7645107794361525,0.25917583631501606,11.959929986060834
35829796,TransportGOP,8230,19358,910,748,1,35,0.0018796992481203006,0.43890977443609025,0.9953007518796992,0.002819548872180451,0.47869674185463656,0.0,0.009711779448621553,22.138749222663325,2,32,0.8671679197994988,0.22949290519531912,11.447082009531629
34340464,RandyNeugebauer,3865,13865,860,3057,0,1,0.0,0.228240450845335,1.0,0.00031308703819661864,0.40732623669380086,0.0006261740763932373,0.0,19.30884943228414,0,14,0.7570444583594238,0.15896994364433312,6.84497276685758
33977070,RepMikeRogersAL,4889,25583,1241,2976,1,100,0.0,0.5774867477393202,0.9981290926099158,0.0018709073900841909,0.7892111007171811,0.0,0.02962270034299969,20.795721091600612,0,29,0.8908637355784222,0.34150207261185844,10.205617379958179
1080894931311431682,RepDanCrenshaw,353,408341,977,102,1,100,0.0084985835694051,0.9461756373937678,0.9716713881019831,0.0084985835694051,0.8781869688385269,0.0,0.2776203966005666,27.074288600018967,1,333,0.7110481586402266,0.4472991517466636,72.44652718208117
1080854935535800320,RepRonWright,342,1782,117,347,1,100,0.02631578947368421,0.9005847953216374,0.8947368421052632,0.049707602339181284,0.8304093567251462,0.0,0.26900584795321636,14.957633203117746,3,31,0.7602339181286549,0.4042012927054478,10.024413682790371
1080574793630527505,RepMeuser,323,5583,119,228,1,87,0.021671826625386997,0.7213622291021672,0.9287925696594427,0.018575851393188854,0.6842105263157895,0.0,0.25696594427244585,17.602342801122507,2,31,0.8204334365325078,0.3357168189094116,10.351698611312885
1080515866255593472,RepArmstrongND,503,8861,154,231,1,100,0.011928429423459244,0.7256461232604374,0.9224652087475149,0.011928429423459244,0.7256461232604374,0.0,0.19284294234592445,18.95489439992393,2,55,0.7733598409542743,0.34019343185420287,15.413689534546481
1080504024695222273,RepRiggleman,774,4145,133,98,1,100,0.014211886304909561,0.9315245478036176,0.9418604651162791,0.031007751937984496,0.8372093023255814,0.0,0.12015503875968993,18.717541765210207,3,59,0.8863049095607236,0.42712276906435914,16.406193888767056
1080477288955826176,RepMarkGreen,744,16012,232,833,1,100,0.002688172043010753,0.7849462365591398,0.8951612903225806,0.004032258064516129,0.7311827956989247,0.0,0.13172043010752688,19.249463158665765,1,163,0.653225806451613,0.34079897242455776,36.84869758750839
1080307235350241280,Rep_Watkins,438,3016,114,2526,1,100,0.02054794520547945,0.8515981735159818,0.9200913242009132,0.0547945205479452,0.7465753424657534,0.0,0.1872146118721461,14.273747784005101,3,42,0.821917808219178,0.38494688392652365,12.09612249523016
1079770852302958592,RepTimmons,106,1768,99,102,0,100,0.10377358490566038,0.8018867924528302,0.5660377358490566,0.2169811320754717,0.6509433962264151,0.0,0.9339622641509434,14.994439234551841,3,22,0.7924528301886793,0.25097899608401564,8.207574212164907
1078741899572240384,RepRussFulcher,273,1999,113,172,1,100,0.06227106227106227,0.73992673992674,0.7875457875457875,0.018315018315018316,0.652014652014652,0.0,0.358974358974359,15.661641430974456,6,36,0.8021978021978022,0.2899207020086141,11.750751987036175
1075830599007510535,RepPeteStauber,321,2513,127,153,1,100,0.059190031152647975,0.8909657320872274,0.7632398753894081,0.0,0.838006230529595,0.0,0.308411214953271,16.396859721431163,5,45,0.7445482866043612,0.3411991343251715,13.496521428472139
1075205691621720064,RepBryanSteil,633,2204,127,192,1,97,0.02527646129541864,0.9447077409162717,0.9462875197472354,0.011058451816745656,0.6208530805687204,0.0,0.14375987361769352,16.586324341294237,2,33,0.8483412322274881,0.3789634853964047,10.562725811783626
1075040139351597056,RepVanTaylor,235,1969,109,170,1,100,0.06808510638297872,0.8212765957446808,0.8638297872340426,0.03829787234042553,0.7829787234042553,0.0,0.39148936170212767,15.493745891987018,2,24,0.8382978723404255,0.36942507922136714,8.540293768709763
1074782372594413569,RepDustyJohnson,402,3227,114,127,1,100,0.024875621890547265,0.7761194029850746,0.9427860696517413,0.01990049751243781,0.6592039800995025,0.0,0.23134328358208955,17.306142356806745,2,53,0.7562189054726369,0.3488542981609366,14.682243112088065
1072158357237174272,RepBenCline,272,6199,144,229,1,100,0.014705882352941176,0.8713235294117647,0.8051470588235294,0.007352941176470588,0.8419117647058824,0.0,0.35661764705882354,17.636001628328128,2,33,0.7867647058823529,0.3492917387543253,10.754411614592962
63924218,naeemul_haque,2621,1333891,342,213,0,100,0.0022953328232593728,0.928079571537873,0.9927314460596787,0.0034429992348890587,0.16029074215761285,0.0,0.03557765876052028,30.712939734621926,1,482,0.6411629686304514,0.27153901451135054,102.92512834355276
481156800,ShireenMazari1,23335,1503312,875,78,1,100,0.0006197706848466068,0.6067555004648281,0.982646420824295,0.0003098853424233034,0.6169817167647971,0.0,0.03005887821506043,34.134668453521314,1,516,0.5859931825224667,0.3008536299269921,110.40430305319414
222022987,AliHZaidiPTI,20297,772190,355,54,1,100,0.00093603744149766,0.4124804992199688,0.9825273010920437,0.0078003120124804995,0.3032761310452418,0.0,0.029329173166926677,33.02491886824169,1,604,0.7441497659906398,0.17795853300590683,127.78940543344766
815832871,SaifullahNyazee,976,260582,186,47,1,100,0.012295081967213115,0.9415983606557377,0.9723360655737705,0.0020491803278688526,0.29508196721311475,0.0,0.09528688524590163,27.954639056074562,2,216,0.6290983606557377,0.3041040819840096,49.37756829974286
450504440,JahangirKTareen,3166,3344141,992,140,1,95,0.0029277813923227064,0.7290175666883539,0.9905660377358491,0.004229017566688354,0.17599219258295382,0.0,0.02830188679245283,33.15722158896044,2,645,0.7059206245933636,0.2258903033353384,136.21780650337783
9959702,ArifAlvi,27853,2036475,1135,161,1,93,0.0006271558482282847,0.49608027594857323,0.9843211037942928,0.003449357165255566,0.46158670429601756,0.0,0.027594857322044527,34.200598368532745,1,399,0.7673251803073065,0.23666610421269177,87.04091793061055
440662588,Shafqat_Mahmood,5472,1219381,744,141,1,100,0.0018856065367693275,0.532683846637335,0.9846008799497171,0.007228158390949088,0.23318667504714016,0.0,0.03048397234443746,31.679464595520372,3,302,0.7441860465116279,0.19076255263639239,67.52288263893368
2432070745,HassanNisar,60325,766641,428,100,1,100,0.002805486284289277,0.9996882793017456,0.98285536159601,0.0,0.9816084788029925,0.0,0.02899002493765586,33.49194838599111,5,100,0.9962593516209476,0.4875213822131081,27.995145823965032
2814927409,PervezKhattakPK,287,289895,154,51,1,100,0.0313588850174216,0.9198606271777003,0.8815331010452961,0.05226480836236934,0.29965156794425085,0.0,0.3170731707317073,26.866271795460968,3,193,0.7282229965156795,0.2871893552185895,44.776336829439046
